symbol,name,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,enterpriseValueMultiple,niperEBT,ebtperEBIT,ebitperRevenue,grossProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,receivablesTurnover,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth,% return on investment
ADTN,"ADTRAN, Inc.",3.5527499999999996,3.5527499999999996,3.3493,19.422600000000003,7.9094,22.29455,20.16945,0.51783205920767,0.683867469112095,0.98181588308599,0.25444635622778,0.592586032017255,0.23465433652855,0.170746242537055,0.316132530887905,0.25570000000000004,0.18159999999999998,0.20795,0.683867469112095,0.98181588308599,0.25444635622778,7.9094,6.09925,10.25125,7.3510825432549005,0.866532101844665,6.962,5.4548998406101,0.569618114952805,-97.18495,49.74665,0.0,16.5833,0.0,0.0766,0.09425,0.08604215833576101,0.08604215833576101,57.6549,1.9207577294020002,1.2282274112332998,1.46415,1.315,0.44665,0.2505,7.9094,0.169699532936975,0.8983319634025599,1.9207577294020002,0.0,9.857213638925899,2.87666769012685,0.25018254572416,0.10529999999999999,0.23095000000000002,0.19605,0.24015000000000003,0.24455,0.2402,-0.00835,-0.003999999999999999,0.0,-0.0962,-0.10795,0.0493,0.06685,0.08855,0.03125,0.01245,0.03945,0.0377,0.05395,0.10575000000000001,0.041749999999999995,0.045149999999999996,0.12425,0.0,0.01765,0.0,0.16705,0.29485,0.20884999999999998,0.24464999999999998,-0.0078,0.05105,0.058100000000000006,-60.159034973616
ADUS,Addus HomeCare Corp.,0.4043,3.63345,0.28200000000000003,3.5965,3.79255,2.1542,-3.3506499999999995,2.61873483605995,0.74013163965183,0.569960698222585,0.0468010726924175,0.277502399529325,0.0428549451560095,0.0200441985888605,0.25986836034817,0.09545000000000001,0.05655,0.05005,0.74013163965183,0.569960698222585,0.0468010726924175,3.79255,12.627849999999999,0.0,80.742935143849,1.4929553549718,2.24,1.87919958333655,0.017646438414980002,0.0,105.88815,0.0,5.2689,0.0,0.28795000000000004,0.5620499999999999,0.32714629115439,0.35918044814352,2.6244,0.027805942305560008,1.94857535530435,-1.14385,-1.2965,0.13419999999999999,0.0,3.79255,0.0060479167599259975,0.47140988507895,0.027805942305560008,0.43349450803450007,2.0937594362134995,2.0937594362134995,0.0,-0.055450000000000006,0.013600000000000004,-0.0635,-0.9248500000000002,0.05679999999999996,0.05679999999999996,2.2869,2.2872500000000002,0.0,-0.3692500000000001,-0.6119999999999999,0.0,0.0,-0.2578,0.0,0.0,-0.16715,0.0,0.0,0.21635,0.0,0.0,0.0,0.0,0.0,0.0,0.21914999999999998,0.0,0.11155,-0.42185,-0.15145,0.0,-0.032549999999999996,828.6584701713767
AEGN,Aegion Corp.,1.6631,3.0502000000000002,1.17585,24.8357,3.6432,44.539699999999996,16.6567,2.2272025221152,0.699886490674405,0.86466241217616,0.082729906678042,0.256561612464775,0.081348241567896,0.051042877472375,0.300113509325595,0.1005,0.07325,0.06835,0.699886490674405,0.86466241217616,0.082729906678042,3.6432,1.97405,27.261,5.2297477086689,0.914602922383565,2.5095,2.1177765282048497,0.6419661505148151,-22.2553,114.38445,0.0,52.10185,0.0,0.12279999999999999,0.191,0.14402725989350001,0.160098578293785,8.13835,0.535250292271765,1.5516576154453001,1.5049000000000001,0.732,2.8544,0.0,3.6432,0.073318059349178,0.468343878657805,0.535250292271765,4.5645451796541,2.1234855027538,2.1234855027538,0.0,0.3376,0.6395500000000001,0.6108,0.75985,0.5487,0.5474,0.2004,0.0,0.0,0.15364999999999998,-0.0343,0.0341,0.018799999999999997,0.038849999999999996,-0.0020999999999999994,0.04965,0.3543,-0.016350000000000003,0.6174999999999999,0.7294999999999999,0.09309999999999999,0.0596,0.05335,0.0,0.0,0.0,0.34405,0.64605,0.32439999999999997,0.0939,0.32475000000000004,0.0,0.23445,-29.620459192198524
AEIS,"Advanced Energy Industries, Inc.",1.9285999999999999,2.2043999999999997,2.60105,4.10845,4.2151,88.4112,50.5877,0.683666861631,0.41873706004141,0.5,-0.2044403598338,0.370615895052255,-0.229153193229295,-0.23981105119525498,0.08126293995859,-0.07125,-0.08929999999999999,-0.179,0.41873706004141,0.5,-0.2044403598338,4.2151,3.6845,6.478999999999999,10.97532776866365,0.6891984426755,4.7844999999999995,3.5811350554150003,1.9887261109079502,-100.94495,104.30875,0.0,49.158699999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2953849161898998,0.3235,0.035500000000000004,3.1130500000000003,0.0,4.2151,0.048355750236336995,0.178695485669354,0.0,0.0,1.30339784484332,1.30339784484332,0.0,1.2276,-3.2951,-8.9071,-27.519350000000003,-29.2862,-29.2862,0.003999999999999999,0.010599999999999998,0.0,0.1889,-0.9761,-0.0312,-0.0788,-0.08584999999999998,-0.0754,-0.07565,-0.4204,-0.0132,0.18445,0.1486,0.0183,0.06515,-0.0348,0.0,0.0,0.0,0.637,0.66425,0.1421,0.032399999999999984,-0.5,0.08264999999999999,0.37405,259.69021241643753
AEL,American Equity Investment Life Holding Co.,0.6797,0.6797,0.4687,11.6451,0.0,1.3088,1.29515,4.7661914422780995,0.7265797355410599,0.6860639419595049,0.08914616466233,0.56158226046404,0.362761772879665,0.045518198356693504,0.27342026445893997,0.0,0.0683,0.0,0.7265797355410599,0.6860639419595049,0.08914616466233,0.0,0.0,0.0,0.0,0.052216711451391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025050000000000003,0.7069000000000001,0.0,0.0,3.2618,0.0,28.207015919203002,8.014800000000001,7.944000000000001,9.62435,0.1015,0.0,0.380770278544345,0.990800394436645,0.0,0.0,126.4653668868005,53.951034029103496,0.09823728293056,2.68775,-0.09275,3.9292499999999997,1.46195,1.33255,1.2548,0.0514,0.0,0.19645,0.5639500000000001,0.55625,0.0631,0.09325,0.13974999999999999,0.0,0.1358,0.87645,0.08415,0.007949999999999999,0.060649999999999996,0.1033,0.0723,0.10435,0.0,0.2603,0.17759999999999998,0.0,0.0,0.2438,0.31020000000000003,0.0791,0.0,0.12204999999999999,350.57007123988313
AEO,"American Eagle Outfitters, Inc.",2.1133,2.1285,1.1434,19.7317,77.1552,12.8607,8.6988,1.7356333050714,0.65008711571968,1.0,0.08842694324907,0.39908933502343,0.10556585128776,0.057485216488695,0.34991288428032,0.1149,0.1071,0.1829,0.65008711571968,1.0,0.08842694324907,77.1552,6.1545,9.4636,4.1229783128746,1.3751475576059,2.854,1.7933048868457,1.6969104180167,-67.44,4.3133,0.0,19.6791,0.0,0.014,0.019,0.0,0.018650719886703,0.0,12.882066666667,1.3545295996179,1.8745,1.2581,3.3659,0.488,77.1552,0.13143763376752,0.67117077487567,12.882066666667,12.882066666667,3.0410922253698,1.8397257991574,0.49097158949723,-0.0198,-0.2044,-0.1891,-0.0561,-0.0575,-0.0581,0.0049,0.0093,0.0,0.2741,3.3414,0.1359,0.1044,0.0435,0.114,0.0187,-0.1772,0.0655,-0.035,-0.2218,0.197,0.1159,0.0635,0.0,0.5849,0.133,-0.1622,0.1069,0.0888,0.1147,-0.6,0.0,0.0499,9.667627204969982
AGEN,"Agenus, Inc.",0.0,0.0,23.544800000000002,0.0,95.9889,0.0,-4.5864,0.0,0.0,0.0,-6.27988175920235,0.981702345896595,-7.3877676080679,-7.80632316513315,0.0,-0.93855,1.63775,-1.9770499999999998,0.0,0.0,-6.27988175920235,95.9889,1.00415,15.6442,0.45869378762569,0.09069436202838299,4.87,4.63673766714705,3.69994986326995,-39.23545,1.90125,0.0,86.95015000000001,0.0,1.0942500000000002,-2.6247,1.641171898168,1.6371556182501,-4.08465,-0.45946914635715996,0.0,-1.3766,-1.3860000000000001,1.3759000000000001,0.0,95.9889,-5.8241333312737,0.0,-0.45946914635715996,-133.338283319985,-155.63832266729,-155.63832266729,0.0,0.11424999999999999,0.14975,0.24135,0.14284999999999998,0.3079,0.3079,0.23625000000000002,0.23625000000000002,0.0,0.2766,0.27705,0.048100000000000004,0.2098,0.035500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2435,-0.2595,0.31174999999999997,-0.2694,-0.21005000000000001,-0.21509999999999999,305.78630195052915
AGM,Federal Agricultural Mortgage Corp.,0.5352,0.5352,1.0419,4.20945,2.11615,0.48505,0.32935,10.12257014129855,0.67672441793796,1.0,0.64931620265398,1.0,0.75376618449491,0.43529250986093004,0.32327558206204,0.0,0.32135,0.0,0.67672441793796,1.0,0.64931620265398,2.11615,0.85625,0.0,0.0,0.0200362624086685,0.0,0.0,0.0,0.0,285.45265,0.0,169.43245,0.0,0.9161999999999999,32.6944,0.0,0.0,0.0,0.0,35.642784832851,-22.5887,-22.589000000000002,67.7765,0.07050000000000001,2.11615,-2.51631589383228,0.5,0.0,0.0,0.0,-41.7115412482106,0.19358550336124,0.9191,0.58955,0.6576000000000001,0.4012,0.39665000000000006,0.3904,0.00735,0.0,-0.125,-1.7495500000000006,-1.7495500000000006,0.18925,0.13815,0.44110000000000005,-0.0043,0.0,-0.0648,0.22105,0.0821,0.58795,0.08015,0.0023000000000000004,-0.0191,0.0,0.009650000000000006,-0.17565,0.5866,0.0,0.37315,5.98,0.38655,0.0,-0.0181,520.4591097127193
AGX,"Argan, Inc.",2.2286,2.9555,0.9021,0.0,12.4975,0.0,-15.3754,5.603197102134,0.60962937305161,0.98431639959086,0.053734925411417,0.10405760061558,0.049099761371496,0.032244619408146,0.39037062694839,0.1085,0.0797,0.3511,0.60962937305161,0.98431639959086,0.053734925411417,12.4975,1.1904,324.1737,141.77337662338,1.8152952034122,2.988,2.7233187937365,2.2328741331158,0.0,26.1281,0.0,28.5589,0.0,0.0152,0.0207,0.0,0.020321282469152,63.7609,-6.9885433715221,1.3610469853341,-0.9471,-0.9612,5.261,0.0,12.4975,-0.058672382758289,0.0,-6.9885433715221,-6.9885433715221,-67.421052631579,-67.421052631579,0.0,-0.3091,-0.3161,-0.2802,-0.2973,-1.1125,-0.2308,0.085,0.0772,0.0,-0.117,-0.1037,0.0221,0.1903,0.0776,0.0,0.0,0.0,0.0,0.0,0.0,-0.0127,-0.0196,-0.0781,0.0,0.0,0.0,-0.1907,-1.0,-0.1102,0.0296,-0.5566,0.0,-0.1924,313.414626660221
AGYS,"Agilysys, Inc.",1.2707,2.1792,1.3332,74.4667,1.5073,2.7859,2.4824,9.5645676146257,0.0,0.0,-0.01543621386417,0.38245842506176,-0.076896840408049,0.0183301809763,0.0,0.0303,0.0178,-0.0605,0.0,0.0,-0.01543621386417,1.5073,-6.2103,9.2893,6.9121628862297,0.58558506758986,1.798,1.5280825297152,0.58788966135905,-44.1245,197.6937,0.0,132.3598,0.0,0.0021,0.0035,0.0019266662652779,0.0034816325099314,-2.9487,149.5309352518,1.6611821600209,4.5929,4.0094,2.8963,0.4,1.5073,0.53705828243052,0.87295523651899,149.5309352518,334.16077170418,7.8712413845338,7.136166998558,0.38342261065689,-0.6226,0.9895,0.946,1.0125,1.0119,1.0119,0.0018,0.0018,-0.5,2.2925,2.0373,-0.2156,-0.0861,-0.1668,0.1432,0.381,-0.0291,-0.2032,-0.2572,-0.7256,-0.0328,-0.0577,-0.245,-0.067,-0.1294,-0.2063,-0.3102,-0.4692,-0.1175,0.0304,-0.9907,0.0,-0.7413,96.80825783717184
AHT,"Ashford Hospitality Trust, Inc.",0.28859999999999997,0.2896,0.29869999999999997,0.0,7.625500000000001,7.06275,3.2427,3.5467872396449,0.0,-0.296905930680945,-0.015063752598035003,0.28487062391822504,-0.010652630363324998,-0.181345989698,0.0,0.0,-0.18095,0.0,0.0,-0.296905930680945,-0.015063752598035003,7.625500000000001,1.9914,270.10815,0.257543092377295,0.21582619986722001,0.0,0.0,0.0,-1.82425,33.266099999999994,0.0,39.3124,0.0,0.6997500000000001,3.2267,0.0,0.0,-0.12140000000000001,0.0,4.6107153627183,1.286,0.16899999999999998,4.5582,0.0,7.625500000000001,0.0902482074355325,0.08518177583962,0.0,0.0,1.13695592245158,0.83399705608204,0.0,-0.14695,0.16610000000000003,0.11395,-1.4496,-2.3413,-2.3413,-0.31889999999999996,-0.31889999999999996,-0.5,-0.14395,1.7587,0.0,0.1965,0.2142,0.0,0.1605,-0.10905,0.0,0.0,0.0,0.0,0.09684999999999999,0.0753,0.0,-1.0,-1.0,-0.3562,-0.06585,-0.0743,0.2143,-0.04,0.0,0.0329,115.93918262290501
AI,Arlington Asset Investment Corp.,0.81225,0.81225,2.557,3.9882,65.18035,6.9967,6.1829,0.36480729240025,0.9528958173140349,1.0,0.685567364678915,1.0,0.72590084306924,0.652242827614725,0.0471041826859625,0.0,0.44980000000000003,0.0,0.9528958173140349,1.0,0.685567364678915,65.18035,0.6906000000000001,0.0,0.0,0.324225967677184,0.0,0.0,0.0,0.0,12.35795,0.0,97.3162,0.0,0.4544,0.9522999999999999,0.0,0.0,0.0,0.0,2.09579961664765,-4.1989,-4.199,1.9375499999999999,0.276,65.18035,-0.06331597556482499,0.5,0.0,0.0,0.0,0.64652818412325,0.192845858722635,0.45659999999999995,0.25914999999999994,0.3244,0.25364999999999993,0.25075,0.24830000000000002,-0.0133,0.00305,0.0,0.6536500000000001,0.6536500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0706,0.47285,0.0,-0.17365000000000003,5.4354499999999994,-0.2062,0.0,-0.4337,80.61015341563616
AIMC,Altra Industrial Motion Corp.,2.7512,14.1459,0.8739,10.6774,8.0477,13.4844,8.982,4.5861984067386,0.355136262272295,0.2360712512775,0.08331205021367351,0.283872324152595,0.085268966143442,0.0210194339849036,0.144863737727705,0.042,0.0661,0.0753,0.355136262272295,0.2360712512775,0.08331205021367351,8.0477,3.73435,5.9093,4.614048231049299,0.9985905821910149,2.824,1.5752112219332002,0.7979089473137799,-83.7278,44.9494,0.0,25.36985,0.0,0.44684999999999997,1.4399000000000002,0.5865379428347299,0.58905872937881,1.8082,0.23525460006412,3.21608491878815,1.95445,1.45,2.36985,0.0,8.0477,0.106678384982686,0.7203793105225349,0.23525460006412,34.341457875696,4.4660261041066,4.4660261041066,0.0,-0.04349999999999998,0.2315,0.262,5.1211,4.98665,4.931100000000001,0.017550000000000003,0.0085,0.0,0.018250000000000016,0.2255,0.0,-0.3912,-0.3594,0.0,-0.36945,-0.2027,0.0,-0.34015,0.12055,0.0,-0.3523,-0.28395,0.0,0.0,0.0,0.021699999999999997,-0.02109999999999998,-0.0010000000000000009,0.11255000000000001,-0.08645,0.012650000000000002,-0.03955,257.7025649844087
AIN,Albany International Corp.,1.734,2.1271,0.9949,9.78925,2.3432,10.2318,7.4231,5.9435169097844,0.291670541554295,-3.78464223980615,0.057360890779689803,0.36147304450331497,0.019064198477395503,0.002651236142180498,0.208329458445705,0.0023999999999999994,0.0045499999999999985,0.009799999999999998,0.291670541554295,-3.78464223980615,0.057360890779689803,2.3432,0.8273,2.351,1.4875740995418,0.5647559235863551,2.832,1.5100248630789501,0.61449632807304,-121.81540000000001,78.17985,0.0,21.81385,0.0,0.3519,1.08945,0.5161353544413301,0.52047672817147,2.30625,0.1310759251146305,3.0908989310395,1.5957,1.15765,1.8898,-0.02149999999999999,2.3432,0.076489943873206,-0.50620200576534,0.1310759251146305,31.59220031318148,2.004017045377635,1.31143340475013,0.197749495164205,-0.09314999999999998,18.155849999999997,1.63235,1.34645,1.34545,1.34545,0.0,0.0,0.01065,2.64565,2.22005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05935,-0.08375,-0.02485,0.0,-0.0741,-0.09675,-0.19045,171.14762260393329
AIR,AAR Corp.,0.91395,0.8915500000000001,0.4842,13.0972,6.1152999999999995,11.051,7.0291500000000005,2.98416307958625,0.67167264180079,0.720670131667265,0.0765645604061525,0.175778200438385,0.06889731193401999,0.0370642779933965,0.32832735819921,0.0521,0.07065,0.05215,0.67167264180079,0.720670131667265,0.0765645604061525,6.1152999999999995,3.5017500000000004,4.0626999999999995,3.33381396042105,0.95234296861445,2.9765,1.15725531289285,0.34332732545063,-12.828249999999997,62.233900000000006,75.98545,28.81455,62.6798,0.28805000000000003,0.57375,0.31530978911259,0.36453442960359,3.5854999999999997,0.257474057613915,1.9916597829681502,2.795,2.07195,2.4705500000000002,0.0,6.1152999999999995,0.079977070770719,0.6930623926363499,0.257474057613915,1.2661440018327,3.8371547892833497,3.8371547892833497,0.0,-0.0374,-0.16915,-0.1587,-0.1905,-0.20029999999999998,-0.176,0.0037,0.0,0.0,2.09205,3.06215,-0.0081,0.105,0.10235,0.15685000000000002,0.24955,0.0,-0.008199999999999999,0.43715,0.024650000000000005,0.0431,0.1427,0.14415,-1.0,0.0,0.0,0.08585,0.09945,0.05025,0.1274,-0.0733,0.0,0.06445000000000001,96.9500646207832
AIT,"Applied Industrial Technologies, Inc.",1.78485,1.96105,0.49950000000000006,17.9654,8.58485,8.56165,8.0273,1.21150834367535,0.6348293183871849,0.9353853505843901,0.047797550391141,0.27140080950603,0.0479119073800095,0.0283923073503995,0.36517068161281496,0.1301,0.10095,0.10214999999999999,0.6348293183871849,0.9353853505843901,0.047797550391141,8.58485,5.21805,8.5561,31.516842820437002,2.2499007013435497,2.819,1.50114749209365,0.412196491875015,1.2152999999999992,42.6171,43.03385,16.76625,35.37995,0.09145,0.14625,0.06431121827742,0.12753553723707,16.10915,1.7369516666666502,1.5995375015893,3.13885,2.9864,2.403,0.4925,8.58485,0.069817553945512,0.9435478498434251,1.7369516666666502,9.358826666666651,20.312282480572,4.15711647447705,0.192828854528625,-0.0474,0.0040000000000000036,-0.0037499999999999756,0.0010999999999999899,0.004200000000000037,0.0038499999999999646,0.0005,0.0,0.0,0.5021500000000001,0.5467,0.029249999999999998,0.04395,0.0040999999999999995,0.05515,0.17415,0.22735,0.08875,0.058050000000000004,-0.11384999999999999,0.07055,0.08785,0.08399999999999999,0.1091,0.19574999999999998,0.11095,0.025249999999999995,-0.05554999999999999,0.0574,0.0516,1.06875,0.0,-0.013049999999999999,167.7024037803616
AJRD,"Aerojet Rocketdyne Holdings, Inc.",0.0,0.0,0.45605,24.846,3.0418000000000003,7.42945,5.5196,6.4277673881725494,1.92674905321905,0.47001612070377,0.048277896599936504,0.1346147505166,0.046186403209056995,0.03677684452239855,-0.926749053219055,0.12545,-0.1106,0.07045,1.92674905321905,0.47001612070377,0.048277896599936504,3.0418000000000003,9.6723,13.615400000000001,6.4551776074098,0.85802042249483,1.3115,1.35138164801339,0.49282962682413,-29.103699999999996,104.7146,0.0,9.98675,0.0,0.42355,-1.7366000000000001,2.9077975423817497,2.4972249474422,1.1853,0.248220035814915,0.0,1.69645,1.4295,2.63265,0.0,3.0418000000000003,0.117934732416256,0.12153950033761,0.248220035814915,2.5348910452843,6.140398063475001,6.140398063475001,0.0,-0.0005000000000000004,-0.22870000000000001,-0.25565000000000004,5.0844000000000005,5.01185,4.84755,0.01135,0.021899999999999996,0.0,0.7314499999999999,3.50875,-0.05655,0.0478,0.05055,0.014950000000000005,0.0,0.40745,-0.16995,0.0,-0.27215,0.0,0.0,0.0,-1.0,-0.5,0.0,-0.041800000000000004,-0.1022,0.004049999999999998,-3.2475,-0.0558,0.0,2.9930000000000003,582.9354050162408
AKR,Acadia Realty Trust,2.22825,2.38295,5.6494,22.77975,0.94355,0.0,15.34075,1.23530804507695,0.93285116554981,0.48364951274359,0.5433155499394351,0.69242493357904,0.304776475218545,0.24490532354422,0.067148834450193,0.0,0.09709999999999999,0.0,0.93285116554981,0.48364951274359,0.5433155499394351,0.94355,0.8097,0.0,0.11724010070385499,0.086790646880296,0.0,0.0,0.0,0.0,363.69584999999995,0.0,66.87445,0.0,0.56255,2.59285,0.0,0.0,1.9369,0.0,4.61007073407625,1.1479,-1.3025,3.1405000000000003,0.9505,0.94355,0.36715007103871,-1.122577944893455,0.0,0.0,0.481266930231825,0.365833332156,0.96532462580992,-0.07815,0.08875,0.04485,0.10365,-0.0008499999999999966,0.006750000000000006,0.12069999999999999,0.0,-0.2502,-0.17575,0.51465,0.009999999999999998,0.01005,0.0224,0.033800000000000004,-0.03235,-0.15940000000000001,0.05755,0.0295,-0.0785,0.025750000000000002,0.0183,0.0149,0.0435,0.0163,-0.0578,-0.10235000000000001,0.0,0.08675,0.061200000000000004,0.0653,0.0,-0.09255,203.2065982721078
AKRX,"Akorn, Inc.",5.3782,5.6625,4.36135,12.64585,8.68685,37.1964,-54.75085,0.74465078002005,0.49654168183473,0.479448468452745,-0.024111275415470007,0.348974282047005,-0.06332810557806001,-0.04044282043295,0.0034583181652712,-0.22340000000000002,-0.20170000000000002,-0.051699999999999996,0.49654168183473,0.479448468452745,-0.024111275415470007,8.68685,4.44435,4.44465,2.52563963214485,0.9406856934331099,2.279,1.45560879259087,0.9858807989968945,-118.46655000000001,45.98675,0.0,18.2384,0.0,0.0644,0.11455,0.06577882670263,0.093209096651925,4.3189,-0.05862419518807,1.5302309728291,0.0604,0.029,0.23320000000000002,0.0,8.68685,0.06423023028585899,0.308255984367365,-0.05862419518807,-0.173,0.8513369132436249,0.8513369132436249,0.0,0.6495,-0.20179999999999998,-0.036699999999999955,-0.16260000000000008,-0.127,-0.16269999999999996,0.01995,0.0557,0.0,6.82045,2.60715,-0.12865,-0.15275,0.05485,0.1071,0.0,0.0,0.0,0.0,0.0,-0.10185,-0.19135,-0.0764,0.0,0.0,0.0,0.20600000000000002,-0.06340000000000001,0.2256,0.40290000000000004,-0.1698,0.08230000000000001,-0.05685,516.9116341971636
AKS,AK Steel Holding Corp.,2.7219499999999996,2.8658,0.43720000000000003,0.0,10.679200000000002,0.0,13.055349999999997,9.19982177375775,0.0,0.0,-0.018767864366396,0.070308559645228,-0.01981502900785,-0.019948052713537,0.0,-0.03785,-0.14229999999999998,-0.0205,0.0,0.0,-0.018767864366396,10.679200000000002,3.07895,11.0418,2.49928994481085,1.18929786267029,1.932,1.038483926562695,0.440024617872635,-34.923049999999996,35.49405,0.0,36.5604,0.0,0.1487,0.8493999999999999,0.4548922638885,0.455166108546185,-2.89505,-0.053168012380339004,5.675088486121799,-0.33305,-1.3659999999999999,3.0963,-0.23249999999999998,10.679200000000002,-0.0038803972655530004,-0.43112244897959,-0.053168012380339004,-52.571428571430005,-0.29683562813657,-0.25234246227104,0.0,-0.3849,-1.9399,-2.20685,-10.188949999999998,-9.3603,-9.3603,-0.009,0.0,0.0,-1.7720500000000001,-1.7972000000000001,0.0079,-0.019200000000000002,-0.0847,-0.0698,-0.1191,-0.02285,0.0,0.0,0.0,-0.05665,0.29300000000000004,0.097,-0.0876,0.0,0.0,0.014000000000000002,-0.094,-0.05355,-0.17015,0.015799999999999998,0.0,-0.037250000000000005,-35.32146731767341
ALBO,"Albireo Pharma, Inc.",4.0147,3.8290499999999996,0.0,0.0,0.0,0.0,-3.6616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6795,-0.7957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444,6.32128650058525,5.63608020927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2677081337970502,-174.47505,-176.8099,195.35145,0.0,0.0,0.0,0.0,0.0,0.0,-117.74315068493,-117.74315068493,0.0,0.0,0.06875,0.1137,0.0,0.0,0.0,0.0,0.0,0.0,0.007350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42075,0.0,0.0,0.0,0.0,108.62845548771413
ALCO,"Alico, Inc.",1.8201,1.34985,2.28435,0.0,24.8549,1068.4316,18.6559,8.26521923227895,0.0,-1.07773915646366,0.042527461646909,0.0724453641347605,-0.0188221017259475,-0.02428299941656895,0.0,-0.0104,-0.02,-0.006899999999999999,0.0,-1.07773915646366,0.042527461646909,24.8549,3.2097499999999997,4.07535,0.5696845426856749,0.434851854009655,4.396,2.0130976489566,1.43366852684175,-87.58175,13.9707,0.0,7.1623,0.0,0.39165,0.71825,0.407660205233065,0.41793931983854,0.5463,0.15235060200092498,1.8338668450536502,1.59435,0.7,2.01465,-1.7045,24.8549,0.136202688893545,0.3179080988592675,0.15235060200092498,4.37796706497295,1.83706415684375,1.1113118973181448,0.0,1.7647999999999997,0.39319999999999994,-1.03865,-0.47245,-0.46445000000000003,-0.46445000000000003,-0.0002,-0.0002,-0.41635,-0.1876,-0.4364,0.03685,0.014199999999999999,-0.059800000000000006,0.11995,-0.03455,0.0998,0.0,0.0,0.0,0.00385,-0.0628,-0.0645,-0.01165,-0.13065,-0.28075,0.31645000000000006,-0.16235,-0.163,-0.0364,-0.24819999999999998,0.0,-0.24874999999999997,44.680358580771724
ALE,"ALLETE, Inc.",1.2456999999999998,1.2456999999999998,1.4864,17.1137,8.05735,0.0,7.06565,3.60170856537905,0.647043339818275,0.742020167177395,0.17027089324284,0.23167502948786,0.14468170614043502,0.0816896336214315,0.352956660181725,0.03775,0.0714,0.0325,0.647043339818275,0.742020167177395,0.17027089324284,8.05735,3.29915,14.8665,0.48506333793491496,0.33241653893151,1.601,1.017154233249925,0.23782777822171003,-33.5328,48.510000000000005,0.0,30.101300000000002,0.0,0.2975,0.78075,0.43481268954456,0.438338493686725,3.8835,0.24322140336816,2.62393410105025,5.4771,-3.1075,1.0554999999999999,0.8655,8.05735,0.21657688259337,-0.703187403773891,0.24322140336816,17.61702856025,0.6751200415265151,0.55242828543752,0.86683321359371,0.11495,0.044749999999999984,0.0757,-0.0131,-0.08289999999999999,-0.08554999999999999,0.0824,0.0821,0.01165,0.27949999999999997,0.33035,-0.061549999999999994,-0.0072,-0.0443,-0.05595,0.10335,0.04625,-0.0727,0.11365000000000001,-0.11195,-0.0257,0.0529,0.046299999999999994,-0.0772,-0.010000000000000002,0.04525,0.19640000000000002,0.09975,0.10565,0.0038499999999999993,0.14029999999999998,0.0,0.0,210.66357047576005
